"Id produit";"Nom du produit";"Référence du produit";"ID du groupe client";"Nom du groupe client";"Prix spécifique"
7185;"Balai essuie glace 650 mm";641;;;2.000000
7185;"Balai essuie glace 650 mm";641;19;"Remises Pro";2.200000
7183;"Balais essuie glace 600 mm la paire";638;;;2.000000
7183;"Balais essuie glace 600 mm la paire";638;19;"Remises Pro";2.200000
7183;"Balais essuie glace 600 mm la paire";638;31;"Remises Pro +";2.100000
7183;"Balais essuie glace 600 mm la paire";638;47;"Tarifs Dumortier Souyri";2.000000
7179;"Barre de Remorquage homologuée - 2 Tonnes";635;31;"Remises Pro +";13.080000
7179;"Barre de Remorquage homologuée - 2 Tonnes";635;47;"Tarifs Dumortier Souyri";12.460000
7179;"Barre de Remorquage homologuée - 2 Tonnes";635;;;12.455550
7179;"Barre de Remorquage homologuée - 2 Tonnes";635;19;"Remises Pro";13.710000
7177;"Pompe à pied sans mano boîte";633;;;3.960500
7177;"Pompe à pied sans mano boîte";633;19;"Remises Pro";4.360000
7177;"Pompe à pied sans mano boîte";633;31;"Remises Pro +";4.160000
7177;"Pompe à pied sans mano boîte";633;47;"Tarifs Dumortier Souyri";3.970000
7175;"Lot 2 balais essuie glace 550 mm";632;31;"Remises Pro +";2.100000
7175;"Lot 2 balais essuie glace 550 mm";632;47;"Tarifs Dumortier Souyri";2.000000
7175;"Lot 2 balais essuie glace 550 mm";632;;;2.000000
7175;"Lot 2 balais essuie glace 550 mm";632;19;"Remises Pro";2.200000
7173;"Lot 2 balais essuie glace 530 mm";631;;;2.000000
7173;"Lot 2 balais essuie glace 530 mm";631;19;"Remises Pro";2.200000
7173;"Lot 2 balais essuie glace 530 mm";631;31;"Remises Pro +";2.100000
7173;"Lot 2 balais essuie glace 530 mm";631;47;"Tarifs Dumortier Souyri";2.000000
7171;"Lot 2 balais essuie glace 510 mm";630;31;"Remises Pro +";2.100000
7171;"Lot 2 balais essuie glace 510 mm";630;47;"Tarifs Dumortier Souyri";2.000000
7171;"Lot 2 balais essuie glace 510 mm";630;;;2.000000
7171;"Lot 2 balais essuie glace 510 mm";630;19;"Remises Pro";2.200000
7169;"Lot 2 balais essuie glace 480 mm";629;;;2.000000
7169;"Lot 2 balais essuie glace 480 mm";629;19;"Remises Pro";2.200000
7169;"Lot 2 balais essuie glace 480 mm";629;31;"Remises Pro +";2.100000
7169;"Lot 2 balais essuie glace 480 mm";629;47;"Tarifs Dumortier Souyri";2.000000
7167;"Lot 2 balais essuie glace 450 mm";628;31;"Remises Pro +";2.100000
7167;"Lot 2 balais essuie glace 450 mm";628;47;"Tarifs Dumortier Souyri";2.000000
7167;"Lot 2 balais essuie glace 450 mm";628;;;2.000000
7167;"Lot 2 balais essuie glace 450 mm";628;19;"Remises Pro";2.200000
7165;"Lot 2 balais essuie glace 350 mm";626A;;;2.000000
7165;"Lot 2 balais essuie glace 350 mm";626A;19;"Remises Pro";2.200000
7165;"Lot 2 balais essuie glace 350 mm";626A;31;"Remises Pro +";2.100000
7165;"Lot 2 balais essuie glace 350 mm";626A;47;"Tarifs Dumortier Souyri";2.000000
7163;"Lot 2 balais essuie glace 400 mm";626;31;"Remises Pro +";2.100000
7163;"Lot 2 balais essuie glace 400 mm";626;47;"Tarifs Dumortier Souyri";2.000000
7163;"Lot 2 balais essuie glace 400 mm";626;;;2.000000
7163;"Lot 2 balais essuie glace 400 mm";626;19;"Remises Pro";2.200000
7155;"Clé en croix renforcée";620;;;4.405500
7155;"Clé en croix renforcée";620;19;"Remises Pro";4.850000
7155;"Clé en croix renforcée";620;31;"Remises Pro +";4.630000
7155;"Clé en croix renforcée";620;47;"Tarifs Dumortier Souyri";4.410000
7139;"Jeu de 9 fusibles enfichables Renault";615;31;"Remises Pro +";1.790000
7139;"Jeu de 9 fusibles enfichables Renault";615;47;"Tarifs Dumortier Souyri";1.700000
7139;"Jeu de 9 fusibles enfichables Renault";615;;;-1.000000
7139;"Jeu de 9 fusibles enfichables Renault";615;;;1.700000
7139;"Jeu de 9 fusibles enfichables Renault";615;19;"Remises Pro";1.870000
7137;"Jeu de 8 fusibles enfichables adaptables Peugeot Citroën";614;;;-1.000000
7137;"Jeu de 8 fusibles enfichables adaptables Peugeot Citroën";614;;;1.700000
7137;"Jeu de 8 fusibles enfichables adaptables Peugeot Citroën";614;19;"Remises Pro";1.870000
7137;"Jeu de 8 fusibles enfichables adaptables Peugeot Citroën";614;31;"Remises Pro +";1.790000
7137;"Jeu de 8 fusibles enfichables adaptables Peugeot Citroën";614;47;"Tarifs Dumortier Souyri";1.700000
7135;"Jeu 10 mini fusibles assortis";613;31;"Remises Pro +";1.790000
7135;"Jeu 10 mini fusibles assortis";613;47;"Tarifs Dumortier Souyri";1.700000
7135;"Jeu 10 mini fusibles assortis";613;;;1.700000
7135;"Jeu 10 mini fusibles assortis";613;19;"Remises Pro";1.870000
7133;"Jeu de 20 fusibles enfichables assortis";612;;;1.900000
7133;"Jeu de 20 fusibles enfichables assortis";612;19;"Remises Pro";2.090000
7133;"Jeu de 20 fusibles enfichables assortis";612;31;"Remises Pro +";2.000000
7133;"Jeu de 20 fusibles enfichables assortis";612;47;"Tarifs Dumortier Souyri";1.900000
7131;"Ventilateur pour appuie-tête - 12 v";61003;31;"Remises Pro +";12.500000
7131;"Ventilateur pour appuie-tête - 12 v";61003;47;"Tarifs Dumortier Souyri";11.900000
7131;"Ventilateur pour appuie-tête - 12 v";61003;;;11.900000
7131;"Ventilateur pour appuie-tête - 12 v";61003;19;"Remises Pro";13.090000
7129;"Ventilateur oscillant metal avec ventouse 12v";61002;;;11.500000
7129;"Ventilateur oscillant metal avec ventouse 12v";61002;19;"Remises Pro";12.650000
7129;"Ventilateur oscillant metal avec ventouse 12v";61002;31;"Remises Pro +";12.080000
7129;"Ventilateur oscillant metal avec ventouse 12v";61002;47;"Tarifs Dumortier Souyri";11.500000
7127;"Ventilateur d'appoint flexible 12v";61001;31;"Remises Pro +";7.460000
7127;"Ventilateur d'appoint flexible 12v";61001;47;"Tarifs Dumortier Souyri";7.100000
7127;"Ventilateur d'appoint flexible 12v";61001;;;7.100000
7127;"Ventilateur d'appoint flexible 12v";61001;19;"Remises Pro";7.810000
7125;"Mini ventilateur oscillant - 12V";610;;;6.900000
7125;"Mini ventilateur oscillant - 12V";610;19;"Remises Pro";7.590000
7125;"Mini ventilateur oscillant - 12V";610;31;"Remises Pro +";7.250000
7125;"Mini ventilateur oscillant - 12V";610;47;"Tarifs Dumortier Souyri";6.900000
7121;"Entonnoir avec embout flexible";605;31;"Remises Pro +";1.170000
7121;"Entonnoir avec embout flexible";605;47;"Tarifs Dumortier Souyri";1.110000
7121;"Entonnoir avec embout flexible";605;;;1.110000
7121;"Entonnoir avec embout flexible";605;19;"Remises Pro";1.230000
7113;"Sangle à cliquet 5 m";565;;;2.190000
7113;"Sangle à cliquet 5 m";565;19;"Remises Pro";4.070000
7113;"Sangle à cliquet 5 m";565;31;"Remises Pro +";3.890000
7113;"Sangle à cliquet 5 m";565;47;"Tarifs Dumortier Souyri";3.700000
7111;"Sangle à cliquet 5m avec 2 crochets S";562;31;"Remises Pro +";4.100000
7111;"Sangle à cliquet 5m avec 2 crochets S";562;47;"Tarifs Dumortier Souyri";3.900000
7111;"Sangle à cliquet 5m avec 2 crochets S";562;;;3.900000
7111;"Sangle à cliquet 5m avec 2 crochets S";562;19;"Remises Pro";4.290000
7107;"Clé dynamométrique en coffret";55201;35;"Aled Dumortier";41.978000
7107;"Clé dynamométrique en coffret";55201;;;16.820000
7107;"Clé dynamométrique en coffret";55201;19;"Remises Pro";18.510000
7107;"Clé dynamométrique en coffret";55201;31;"Remises Pro +";17.670000
7107;"Clé dynamométrique en coffret";55201;47;"Tarifs Dumortier Souyri";16.820000
7105;"Clé démonte roue télescopique avec rallonge";552;31;"Remises Pro +";4.630000
7105;"Clé démonte roue télescopique avec rallonge";552;47;"Tarifs Dumortier Souyri";4.410000
7105;"Clé démonte roue télescopique avec rallonge";552;;;4.405500
7105;"Clé démonte roue télescopique avec rallonge";552;19;"Remises Pro";4.850000
7103;"Filtre à air universel - Finition Carbone";55003;;;10.680000
7103;"Filtre à air universel - Finition Carbone";55003;19;"Remises Pro";11.750000
7103;"Filtre à air universel - Finition Carbone";55003;31;"Remises Pro +";11.220000
7103;"Filtre à air universel - Finition Carbone";55003;47;"Tarifs Dumortier Souyri";10.680000
7101;"Clé filtre à huile à griffes";55002;31;"Remises Pro +";4.630000
7101;"Clé filtre à huile à griffes";55002;47;"Tarifs Dumortier Souyri";4.410000
7101;"Clé filtre à huile à griffes";55002;;;4.405500
7101;"Clé filtre à huile à griffes";55002;19;"Remises Pro";4.850000
7099;"Clé filtre à huile à ruban";550;;;2.180500
7099;"Clé filtre à huile à ruban";550;19;"Remises Pro";4.290000
7099;"Clé filtre à huile à ruban";550;31;"Remises Pro +";4.100000
7099;"Clé filtre à huile à ruban";550;47;"Tarifs Dumortier Souyri";3.900000
7097;"Jeu de 2 butoirs de portes design";542;31;"Remises Pro +";3.260000
7097;"Jeu de 2 butoirs de portes design";542;47;"Tarifs Dumortier Souyri";3.100000
7097;"Jeu de 2 butoirs de portes design";542;;;3.100000
7097;"Jeu de 2 butoirs de portes design";542;19;"Remises Pro";3.410000
7085;"2 cosses de batterie voiture montage à plat +/-";54111;;;3.100000
7085;"2 cosses de batterie voiture montage à plat +/-";54111;19;"Remises Pro";3.410000
7085;"2 cosses de batterie voiture montage à plat +/-";54111;31;"Remises Pro +";3.260000
7085;"2 cosses de batterie voiture montage à plat +/-";54111;47;"Tarifs Dumortier Souyri";3.100000
7081;"2 Cosses de batterie voiture serrage automatique bleu et rouge";54104;31;"Remises Pro +";7.250000
7081;"2 Cosses de batterie voiture serrage automatique bleu et rouge";54104;47;"Tarifs Dumortier Souyri";6.900000
7081;"2 Cosses de batterie voiture serrage automatique bleu et rouge";54104;;;-1.000000
7081;"2 Cosses de batterie voiture serrage automatique bleu et rouge";54104;;;-1.000000
7081;"2 Cosses de batterie voiture serrage automatique bleu et rouge";54104;;;6.900000
7081;"2 Cosses de batterie voiture serrage automatique bleu et rouge";54104;19;"Remises Pro";7.590000
7077;"Jeu 2 cosses batterie voiture";541;;;2.860000
7077;"Jeu 2 cosses batterie voiture";541;19;"Remises Pro";3.150000
7077;"Jeu 2 cosses batterie voiture";541;31;"Remises Pro +";3.010000
7077;"Jeu 2 cosses batterie voiture";541;47;"Tarifs Dumortier Souyri";2.860000
7075;"Sangles d'arrimage - 2 x 2.50 m - Orange";539S;31;"Remises Pro +";4.100000
7075;"Sangles d'arrimage - 2 x 2.50 m - Orange";539S;47;"Tarifs Dumortier Souyri";3.900000
7075;"Sangles d'arrimage - 2 x 2.50 m - Orange";539S;;;3.900000
7075;"Sangles d'arrimage - 2 x 2.50 m - Orange";539S;19;"Remises Pro";4.290000
7069;"Jeu de 2 protège-portes - 65 cm";528;;;2.100000
7069;"Jeu de 2 protège-portes - 65 cm";528;19;"Remises Pro";2.310000
7069;"Jeu de 2 protège-portes - 65 cm";528;31;"Remises Pro +";2.210000
7069;"Jeu de 2 protège-portes - 65 cm";528;47;"Tarifs Dumortier Souyri";2.100000
7065;"Raclette éponge démoustiqueur";519;31;"Remises Pro +";4.100000
7065;"Raclette éponge démoustiqueur";519;47;"Tarifs Dumortier Souyri";3.900000
7065;"Raclette éponge démoustiqueur";519;;;3.900000
7065;"Raclette éponge démoustiqueur";519;19;"Remises Pro";4.290000
7061;"Canne antivol à clé volant pédale";516;;;6.900000
7061;"Canne antivol à clé volant pédale";516;19;"Remises Pro";7.590000
7061;"Canne antivol à clé volant pédale";516;31;"Remises Pro +";7.250000
7061;"Canne antivol à clé volant pédale";516;47;"Tarifs Dumortier Souyri";6.900000
7059;"Jeu de 2 sifflets ultra sons anti-gibier";51201;31;"Remises Pro +";2.400000
7059;"Jeu de 2 sifflets ultra sons anti-gibier";51201;47;"Tarifs Dumortier Souyri";2.280000
7059;"Jeu de 2 sifflets ultra sons anti-gibier";51201;;;2.280000
7059;"Jeu de 2 sifflets ultra sons anti-gibier";51201;19;"Remises Pro";2.510000
7057;"Protection banquette pour siège enfant";50901;;;-1.000000
7057;"Protection banquette pour siège enfant";50901;;;-1.000000
7057;"Protection banquette pour siège enfant";50901;;;4.560000
7057;"Protection banquette pour siège enfant";50901;19;"Remises Pro";5.020000
7057;"Protection banquette pour siège enfant";50901;31;"Remises Pro +";4.790000
7057;"Protection banquette pour siège enfant";50901;47;"Tarifs Dumortier Souyri";4.560000
7053;"Miroir de remplacement pour rétroviseur";508;31;"Remises Pro +";3.230000
7053;"Miroir de remplacement pour rétroviseur";508;47;"Tarifs Dumortier Souyri";3.080000
7053;"Miroir de remplacement pour rétroviseur";508;;;3.070500
7053;"Miroir de remplacement pour rétroviseur";508;19;"Remises Pro";3.380000
7031;"Antivol vélo à spirale - 120 cm x 12 mm";45010;;;3.900000
7031;"Antivol vélo à spirale - 120 cm x 12 mm";45010;19;"Remises Pro";4.290000
7031;"Antivol vélo à spirale - 120 cm x 12 mm";45010;31;"Remises Pro +";4.100000
7031;"Antivol vélo à spirale - 120 cm x 12 mm";45010;47;"Tarifs Dumortier Souyri";3.900000
7027;"Testeur de batterie électronique - 12V";44005;31;"Remises Pro +";6.200000
7027;"Testeur de batterie électronique - 12V";44005;47;"Tarifs Dumortier Souyri";5.900000
7027;"Testeur de batterie électronique - 12V";44005;;;5.900000
7027;"Testeur de batterie électronique - 12V";44005;19;"Remises Pro";6.490000
7023;"Pèse acide et antigel longueur 315 MM";440;;;6.950000
7023;"Pèse acide et antigel longueur 315 MM";440;19;"Remises Pro";7.650000
7023;"Pèse acide et antigel longueur 315 MM";440;31;"Remises Pro +";7.300000
7023;"Pèse acide et antigel longueur 315 MM";440;47;"Tarifs Dumortier Souyri";6.950000
7015;"8 Colliers serre-câbles blancs 3,6x290mm";43015;31;"Remises Pro +";1.370000
7015;"8 Colliers serre-câbles blancs 3,6x290mm";43015;47;"Tarifs Dumortier Souyri";1.300000
7015;"8 Colliers serre-câbles blancs 3,6x290mm";43015;;;1.300000
7015;"8 Colliers serre-câbles blancs 3,6x290mm";43015;19;"Remises Pro";1.430000
7013;"10 Colliers serre-câbles - 5x100mm et 5x200mm";43012;;;1.000000
7013;"10 Colliers serre-câbles - 5x100mm et 5x200mm";43012;19;"Remises Pro";1.100000
7013;"10 Colliers serre-câbles - 5x100mm et 5x200mm";43012;31;"Remises Pro +";1.050000
7013;"10 Colliers serre-câbles - 5x100mm et 5x200mm";43012;47;"Tarifs Dumortier Souyri";1.000000
6991;"Disque stationnement interdit - Adhésif";426;31;"Remises Pro +";1.260000
6991;"Disque stationnement interdit - Adhésif";426;47;"Tarifs Dumortier Souyri";1.200000
6991;"Disque stationnement interdit - Adhésif";426;;;1.200000
6991;"Disque stationnement interdit - Adhésif";426;19;"Remises Pro";1.320000
6989;"Disque conduite accompagnée électrostatique";423;;;0.400000
6989;"Disque conduite accompagnée électrostatique";423;19;"Remises Pro";0.440000
6989;"Disque conduite accompagnée électrostatique";423;31;"Remises Pro +";0.420000
6989;"Disque conduite accompagnée électrostatique";423;47;"Tarifs Dumortier Souyri";0.400000
6987;"Disque jeune conducteur électrostatique A";421;31;"Remises Pro +";0.420000
6987;"Disque jeune conducteur électrostatique A";421;47;"Tarifs Dumortier Souyri";0.400000
6987;"Disque jeune conducteur électrostatique A";421;;;0.400000
6987;"Disque jeune conducteur électrostatique A";421;19;"Remises Pro";0.440000
6983;"Disque pour stationnement zone bleue";346;;;0.900000
6983;"Disque pour stationnement zone bleue";346;19;"Remises Pro";0.990000
6983;"Disque pour stationnement zone bleue";346;31;"Remises Pro +";0.950000
6983;"Disque pour stationnement zone bleue";346;47;"Tarifs Dumortier Souyri";0.900000
6981;"Disque magnétique jeune conducteur A";342;31;"Remises Pro +";0.790000
6981;"Disque magnétique jeune conducteur A";342;47;"Tarifs Dumortier Souyri";0.750000
6981;"Disque magnétique jeune conducteur A";342;;;0.750000
6981;"Disque magnétique jeune conducteur A";342;19;"Remises Pro";0.830000
6979;"Disque adhésif moto jeune conducteur A";341M;;;0.300000
6979;"Disque adhésif moto jeune conducteur A";341M;19;"Remises Pro";0.330000
6979;"Disque adhésif moto jeune conducteur A";341M;31;"Remises Pro +";0.320000
6979;"Disque adhésif moto jeune conducteur A";341M;47;"Tarifs Dumortier Souyri";0.300000
6977;"Disque adhésif jeune conducteur A";341;31;"Remises Pro +";0.320000
6977;"Disque adhésif jeune conducteur A";341;47;"Tarifs Dumortier Souyri";0.300000
6977;"Disque adhésif jeune conducteur A";341;;;0.300000
6977;"Disque adhésif jeune conducteur A";341;19;"Remises Pro";0.330000
6975;"Autocollants France et Europe plaque immatriculation";338;;;0.300000
6975;"Autocollants France et Europe plaque immatriculation";338;19;"Remises Pro";0.330000
6975;"Autocollants France et Europe plaque immatriculation";338;31;"Remises Pro +";0.320000
6975;"Autocollants France et Europe plaque immatriculation";338;47;"Tarifs Dumortier Souyri";0.300000
6973;"Gilet de sécurité enfant - Taille S";31002;31;"Remises Pro +";3.140000
6973;"Gilet de sécurité enfant - Taille S";31002;47;"Tarifs Dumortier Souyri";2.990000
6973;"Gilet de sécurité enfant - Taille S";31002;;;2.990000
6973;"Gilet de sécurité enfant - Taille S";31002;19;"Remises Pro";3.290000
6971;"Gilet de sécurité - Jaune - XL";31001;;;2.990000
6971;"Gilet de sécurité - Jaune - XL";31001;19;"Remises Pro";3.290000
6971;"Gilet de sécurité - Jaune - XL";31001;31;"Remises Pro +";3.140000
6971;"Gilet de sécurité - Jaune - XL";31001;47;"Tarifs Dumortier Souyri";2.990000
6969;"Support smartphone mini";304;31;"Remises Pro +";3.050000
6969;"Support smartphone mini";304;47;"Tarifs Dumortier Souyri";2.900000
6969;"Support smartphone mini";304;;;2.900000
6969;"Support smartphone mini";304;19;"Remises Pro";3.190000
6967;"Soufflet de levier de vitesse noir/gris";268;;;-1.000000
6967;"Soufflet de levier de vitesse noir/gris";268;;;-1.000000
6967;"Soufflet de levier de vitesse noir/gris";268;;;3.500000
6967;"Soufflet de levier de vitesse noir/gris";268;19;"Remises Pro";3.850000
6967;"Soufflet de levier de vitesse noir/gris";268;31;"Remises Pro +";3.680000
6967;"Soufflet de levier de vitesse noir/gris";268;47;"Tarifs Dumortier Souyri";3.500000
6965;"Robinet coupe batterie antivol";24301;31;"Remises Pro +";4.730000
6965;"Robinet coupe batterie antivol";24301;47;"Tarifs Dumortier Souyri";4.500000
6965;"Robinet coupe batterie antivol";24301;;;-1.000000
6965;"Robinet coupe batterie antivol";24301;;;-1.000000
6965;"Robinet coupe batterie antivol";24301;;;4.500000
6965;"Robinet coupe batterie antivol";24301;19;"Remises Pro";4.950000
6963;"Coupe batterie 12/24 v";243;;;6.900000
6963;"Coupe batterie 12/24 v";243;19;"Remises Pro";7.590000
6963;"Coupe batterie 12/24 v";243;31;"Remises Pro +";7.250000
6963;"Coupe batterie 12/24 v";243;47;"Tarifs Dumortier Souyri";6.900000
6961;"Bouchon de réservoir universel";240;31;"Remises Pro +";1.370000
6961;"Bouchon de réservoir universel";240;47;"Tarifs Dumortier Souyri";1.300000
6961;"Bouchon de réservoir universel";240;;;1.300000
6961;"Bouchon de réservoir universel";240;19;"Remises Pro";1.430000
6959;"Pommeau levier de vitesse rallye noir/rouge";238;;;3.900000
6959;"Pommeau levier de vitesse rallye noir/rouge";238;19;"Remises Pro";4.290000
6959;"Pommeau levier de vitesse rallye noir/rouge";238;31;"Remises Pro +";4.100000
6959;"Pommeau levier de vitesse rallye noir/rouge";238;47;"Tarifs Dumortier Souyri";3.900000
6957;"Pommeau levier de vitesse aluminium/carbone";236;47;"Tarifs Dumortier Souyri";3.900000
6957;"Pommeau levier de vitesse aluminium/carbone";236;;;3.900000
6957;"Pommeau levier de vitesse aluminium/carbone";236;19;"Remises Pro";4.290000
6957;"Pommeau levier de vitesse aluminium/carbone";236;31;"Remises Pro +";4.100000
6953;"Kit de réparation de pneu";220;;;2.180000
6953;"Kit de réparation de pneu";220;19;"Remises Pro";2.400000
6953;"Kit de réparation de pneu";220;31;"Remises Pro +";2.290000
